antecedents,antecedent support,consequents,consequent support,support,confidence,lift,rule
Personal care,0.056037784018381415,Pantry,0.19734490681644115,0.02004084758743937,0.3576309794988611,1.8122128676546427,Personal care -> Pantry
Pantry,0.19734490681644115,Personal care,0.056037784018381415,0.02004084758743937,0.10155239327296249,1.8122128676546427,Pantry -> Personal care
Personal care,0.056037784018381415,Household,0.3026550931835588,0.027955067653816695,0.4988610478359909,1.648282348691334,Personal care -> Household
Household,0.3026550931835588,Personal care,0.056037784018381415,0.027955067653816695,0.09236609025727542,1.648282348691334,Household -> Personal care
Frozen,0.11513913709471535,Pantry,0.19734490681644115,0.036762828695430176,0.31929046563192903,1.6179311175682614,Frozen -> Pantry
Pantry,0.19734490681644115,Frozen,0.11513913709471535,0.036762828695430176,0.18628719275549807,1.6179311175682614,Pantry -> Frozen
Pantry,0.19734490681644115,Produce,0.4191983660965024,0.12254276231810059,0.6209573091849936,1.481297064602692,Pantry -> Produce
Produce,0.4191983660965024,Pantry,0.19734490681644115,0.12254276231810059,0.292326431181486,1.4812970646026917,Produce -> Pantry
Pantry,0.19734490681644115,Meat & Seafood,0.3101863671176921,0.0898646923666071,0.4553686934023286,1.4680487012814167,Pantry -> Meat & Seafood
Meat & Seafood,0.3101863671176921,Pantry,0.19734490681644115,0.0898646923666071,0.28971193415637864,1.4680487012814167,Meat & Seafood -> Pantry
Produce,0.4191983660965024,Personal care,0.056037784018381415,0.03357161092672964,0.08008526187576127,1.4291297073683686,Produce -> Personal care
Personal care,0.056037784018381415,Produce,0.4191983660965024,0.03357161092672964,0.5990888382687927,1.4291297073683684,Personal care -> Produce
Pantry,0.19734490681644115,Dairy & Eggs,0.5098289507275976,0.14271125861628797,0.723156532988357,1.4184297144293414,Pantry -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Pantry,0.19734490681644115,0.14271125861628797,0.2799198798197296,1.4184297144293414,Dairy & Eggs -> Pantry
Meat & Seafood,0.3101863671176921,Produce,0.4191983660965024,0.1833035486341588,0.5909465020576132,1.4097061197074734,Meat & Seafood -> Produce
Produce,0.4191983660965024,Meat & Seafood,0.3101863671176921,0.1833035486341588,0.43727161997563946,1.4097061197074732,Produce -> Meat & Seafood
Frozen,0.11513913709471535,Meat & Seafood,0.3101863671176921,0.04991064590247638,0.43348115299334805,1.3974861533127114,Frozen -> Meat & Seafood
Meat & Seafood,0.3101863671176921,Frozen,0.11513913709471535,0.04991064590247638,0.16090534979423868,1.3974861533127114,Meat & Seafood -> Frozen
Pantry,0.19734490681644115,Household,0.3026550931835588,0.08322695940770998,0.4217335058214748,1.3934459234944891,Pantry -> Household
Household,0.3026550931835588,Pantry,0.19734490681644115,0.08322695940770998,0.27498945592576973,1.3934459234944891,Household -> Pantry
Prepared foods,0.05539954046464131,Meat & Seafood,0.3101863671176921,0.02387030890988001,0.4308755760368664,1.3890861163262598,Prepared foods -> Meat & Seafood
Meat & Seafood,0.3101863671176921,Prepared foods,0.05539954046464131,0.02387030890988001,0.07695473251028807,1.3890861163262598,Meat & Seafood -> Prepared foods
Personal care,0.056037784018381415,Meat & Seafood,0.3101863671176921,0.023997957620628032,0.428246013667426,1.3806087535270022,Personal care -> Meat & Seafood
Meat & Seafood,0.3101863671176921,Personal care,0.056037784018381415,0.023997957620628032,0.07736625514403293,1.3806087535270022,Meat & Seafood -> Personal care
Prepared foods,0.05539954046464131,Bakery,0.387158539698749,0.02935920347204493,0.5299539170506912,1.3688292074431634,Prepared foods -> Bakery
Bakery,0.387158539698749,Prepared foods,0.05539954046464131,0.02935920347204493,0.07583250906693043,1.3688292074431634,Bakery -> Prepared foods
Frozen,0.11513913709471535,Produce,0.4191983660965024,0.06599438345672709,0.573170731707317,1.367301922105701,Frozen -> Produce
Produce,0.4191983660965024,Frozen,0.11513913709471535,0.06599438345672709,0.1574299634591961,1.367301922105701,Produce -> Frozen
Household,0.3026550931835588,Prepared foods,0.05539954046464131,0.022849119223895837,0.07549557148882328,1.3627472512521697,Household -> Prepared foods
Prepared foods,0.05539954046464131,Household,0.3026550931835588,0.022849119223895837,0.412442396313364,1.3627472512521694,Prepared foods -> Household
Meat & Seafood,0.3101863671176921,Bakery,0.387158539698749,0.16262445749297932,0.5242798353909466,1.3541735016329297,Meat & Seafood -> Bakery
Bakery,0.387158539698749,Meat & Seafood,0.3101863671176921,0.16262445749297932,0.4200461589185625,1.3541735016329295,Bakery -> Meat & Seafood
Pet,0.03906050548889456,Produce,0.4191983660965024,0.02208322695940771,0.5653594771241831,1.3486681314832067,Pet -> Produce
Produce,0.4191983660965024,Pet,0.03906050548889456,0.02208322695940771,0.05267965895249696,1.3486681314832065,Produce -> Pet
Personal care,0.056037784018381415,Dairy & Eggs,0.5098289507275976,0.03842226193515445,0.6856492027334852,1.3448612554366859,Personal care -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Personal care,0.056037784018381415,0.03842226193515445,0.07536304456685028,1.3448612554366859,Dairy & Eggs -> Personal care
Frozen,0.11513913709471535,Snacks & Sweets,0.18062292570845034,0.027699770232320654,0.24057649667405764,1.3319266960738994,Frozen -> Snacks & Sweets
Snacks & Sweets,0.18062292570845034,Frozen,0.11513913709471535,0.027699770232320654,0.15335689045936396,1.3319266960738994,Snacks & Sweets -> Frozen
Produce,0.4191983660965024,Dairy & Eggs,0.5098289507275976,0.2846566249680878,0.6790499390986602,1.3319171814969715,Produce -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Produce,0.4191983660965024,0.2846566249680878,0.558337506259389,1.3319171814969715,Dairy & Eggs -> Produce
Snacks & Sweets,0.18062292570845034,Pantry,0.19734490681644115,0.04710237426601991,0.2607773851590106,1.3214295183283888,Snacks & Sweets -> Pantry
Pantry,0.19734490681644115,Snacks & Sweets,0.18062292570845034,0.04710237426601991,0.23868046571798188,1.3214295183283886,Pantry -> Snacks & Sweets
Prepared foods,0.05539954046464131,Dairy & Eggs,0.5098289507275976,0.03701812611692622,0.6682027649769585,1.3106410768226073,Prepared foods -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Prepared foods,0.05539954046464131,0.03701812611692622,0.07260891337005508,1.310641076822607,Dairy & Eggs -> Prepared foods
Produce,0.4191983660965024,Prepared foods,0.05539954046464131,0.03012509573653306,0.07186358099878198,1.2971873123144195,Produce -> Prepared foods
Prepared foods,0.05539954046464131,Produce,0.4191983660965024,0.03012509573653306,0.543778801843318,1.2971873123144193,Prepared foods -> Produce
Meat & Seafood,0.3101863671176921,Dairy & Eggs,0.5098289507275976,0.20385499106459024,0.657201646090535,1.2890630183959069,Meat & Seafood -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Meat & Seafood,0.3101863671176921,0.20385499106459024,0.399849774661993,1.2890630183959066,Dairy & Eggs -> Meat & Seafood
Pantry,0.19734490681644115,Bakery,0.387158539698749,0.09828950727597652,0.4980595084087969,1.2864484631963453,Pantry -> Bakery
Bakery,0.387158539698749,Pantry,0.19734490681644115,0.09828950727597652,0.25387405209363667,1.2864484631963453,Bakery -> Pantry
Frozen,0.11513913709471535,Dairy & Eggs,0.5098289507275976,0.07544038805208067,0.655210643015521,1.2851577810174242,Frozen -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Frozen,0.11513913709471535,0.07544038805208067,0.14797195793690537,1.2851577810174242,Dairy & Eggs -> Frozen
Pet,0.03906050548889456,Dairy & Eggs,0.5098289507275976,0.02552974214960429,0.6535947712418301,1.2819883419901095,Pet -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Pet,0.03906050548889456,0.02552974214960429,0.05007511266900351,1.2819883419901095,Dairy & Eggs -> Pet
Personal care,0.056037784018381415,Bakery,0.387158539698749,0.02731682410007659,0.4874715261958998,1.259100539472034,Personal care -> Bakery
Bakery,0.387158539698749,Personal care,0.056037784018381415,0.02731682410007659,0.07055720408836136,1.2591005394720338,Bakery -> Personal care
Meat & Seafood,0.3101863671176921,Household,0.3026550931835588,0.11628797549144754,0.37489711934156383,1.2386942357325228,Meat & Seafood -> Household
Household,0.3026550931835588,Meat & Seafood,0.3101863671176921,0.11628797549144754,0.3842260649514973,1.2386942357325226,Household -> Meat & Seafood
Produce,0.4191983660965024,Household,0.3026550931835588,0.1558590758233342,0.37180267965895253,1.2284699251152402,Produce -> Household
Household,0.3026550931835588,Produce,0.4191983660965024,0.1558590758233342,0.5149725854070013,1.22846992511524,Household -> Produce
Household,0.3026550931835588,Snacks & Sweets,0.18062292570845034,0.06714322185345928,0.22184732180514552,1.2282345717466503,Household -> Snacks & Sweets
Snacks & Sweets,0.18062292570845034,Household,0.3026550931835588,0.06714322185345928,0.37173144876325087,1.22823457174665,Snacks & Sweets -> Household
Dairy & Eggs,0.5098289507275976,Bakery,0.387158539698749,0.23921368394179218,0.4692038057085629,1.211916456947208,Dairy & Eggs -> Bakery
Bakery,0.387158539698749,Dairy & Eggs,0.5098289507275976,0.23921368394179218,0.6178700956149027,1.2119164569472078,Bakery -> Dairy & Eggs
Household,0.3026550931835588,Dairy & Eggs,0.5098289507275976,0.18496298187388308,0.6111345423871785,1.1987050588535695,Household -> Dairy & Eggs
Dairy & Eggs,0.5098289507275976,Household,0.3026550931835588,0.18496298187388308,0.3627941912869304,1.1987050588535695,Dairy & Eggs -> Household
Frozen,0.11513913709471535,Household,0.3026550931835588,0.04161347970385499,0.3614190687361419,1.1941615286709977,Frozen -> Household
Household,0.3026550931835588,Frozen,0.11513913709471535,0.04161347970385499,0.13749472796288487,1.1941615286709977,Household -> Frozen
Produce,0.4191983660965024,Bakery,0.387158539698749,0.19351544549400052,0.46163215590743,1.1923594821558876,Produce -> Bakery
Bakery,0.387158539698749,Produce,0.4191983660965024,0.19351544549400052,0.49983514671941975,1.1923594821558874,Bakery -> Produce
Snacks & Sweets,0.18062292570845034,Bakery,0.387158539698749,0.08220576972172582,0.45512367491166084,1.1755485886112598,Snacks & Sweets -> Bakery
Bakery,0.387158539698749,Snacks & Sweets,0.18062292570845034,0.08220576972172582,0.21233102538740523,1.1755485886112598,Bakery -> Snacks & Sweets
Bakery,0.387158539698749,Frozen,0.11513913709471535,0.05144243043145264,0.13287174414770855,1.1540102479524932,Bakery -> Frozen
Frozen,0.11513913709471535,Bakery,0.387158539698749,0.05144243043145264,0.4467849223946785,1.154010247952493,Frozen -> Bakery
Produce,0.4191983660965024,Snacks & Sweets,0.18062292570845034,0.08680112330865458,0.20706455542021926,1.1463913266162529,Produce -> Snacks & Sweets
Snacks & Sweets,0.18062292570845034,Produce,0.4191983660965024,0.08680112330865458,0.48056537102473496,1.1463913266162526,Snacks & Sweets -> Produce
Household,0.3026550931835588,Bakery,0.387158539698749,0.13313760531018637,0.4398987768873893,1.136223876734523,Household -> Bakery
Bakery,0.387158539698749,Household,0.3026550931835588,0.13313760531018637,0.3438839432904715,1.136223876734523,Bakery -> Household
Snacks & Sweets,0.18062292570845034,Meat & Seafood,0.3101863671176921,0.06267551697727852,0.3469964664310954,1.1186709127659265,Snacks & Sweets -> Meat & Seafood
Meat & Seafood,0.3101863671176921,Snacks & Sweets,0.18062292570845034,0.06267551697727852,0.20205761316872425,1.1186709127659265,Meat & Seafood -> Snacks & Sweets
Personal care,0.056037784018381415,Beverages,0.5132754659177943,0.03203982639775338,0.571753986332574,1.113932039027452,Personal care -> Beverages
Beverages,0.5132754659177943,Personal care,0.056037784018381415,0.03203982639775338,0.062422283014175566,1.1139320390274519,Beverages -> Personal care
Dairy & Eggs,0.5098289507275976,Snacks & Sweets,0.18062292570845034,0.0994383456727087,0.19504256384576868,1.0798328234401073,Dairy & Eggs -> Snacks & Sweets
Snacks & Sweets,0.18062292570845034,Dairy & Eggs,0.5098289507275976,0.0994383456727087,0.550530035335689,1.0798328234401071,Snacks & Sweets -> Dairy & Eggs
Pantry,0.19734490681644115,Beverages,0.5132754659177943,0.10735256573908604,0.5439844760672704,1.0598294915471267,Pantry -> Beverages
Beverages,0.5132754659177943,Pantry,0.19734490681644115,0.10735256573908604,0.2091519522506839,1.0598294915471265,Beverages -> Pantry
Pet,0.03906050548889456,Beverages,0.5132754659177943,0.02118968598417156,0.542483660130719,1.0569054945197842,Pet -> Beverages
Beverages,0.5132754659177943,Pet,0.03906050548889456,0.02118968598417156,0.04128326286993285,1.0569054945197842,Beverages -> Pet
Frozen,0.11513913709471535,Beverages,0.5132754659177943,0.06139902986979832,0.5332594235033259,1.0389341765046145,Frozen -> Beverages
Beverages,0.5132754659177943,Frozen,0.11513913709471535,0.06139902986979832,0.11962198458095001,1.0389341765046145,Beverages -> Frozen
Household,0.3026550931835588,Beverages,0.5132754659177943,0.16109267296400306,0.5322648671446647,1.03699651062206,Household -> Beverages
Beverages,0.5132754659177943,Household,0.3026550931835588,0.16109267296400306,0.31385227555334494,1.03699651062206,Beverages -> Household
Prepared foods,0.05539954046464131,Beverages,0.5132754659177943,0.02910390605054889,0.5253456221198156,1.0235159422249778,Prepared foods -> Beverages
Beverages,0.5132754659177943,Prepared foods,0.05539954046464131,0.02910390605054889,0.05670231285749813,1.0235159422249778,Beverages -> Prepared foods
Snacks & Sweets,0.18062292570845034,Beverages,0.5132754659177943,0.09446004595353587,0.5229681978798586,1.0188840741583716,Snacks & Sweets -> Beverages
Beverages,0.5132754659177943,Snacks & Sweets,0.18062292570845034,0.09446004595353587,0.18403382243223076,1.0188840741583716,Beverages -> Snacks & Sweets
Meat & Seafood,0.3101863671176921,Beverages,0.5132754659177943,0.160709726831759,0.5181069958847737,1.009413132494732,Meat & Seafood -> Beverages
Beverages,0.5132754659177943,Meat & Seafood,0.3101863671176921,0.160709726831759,0.31310619248943045,1.0094131324947317,Beverages -> Meat & Seafood
